QQQ   230926P00359000,,2.36,1,-236,-1.05025,20230922;095000,20230922;095000,0
QQQ   230926P00359000,,2.36,2,-472,-1.0505,20230922;095000,20230922;095000,0
QQQ   230926P00359000,,2.36,1,-236,-0.70025,20230922;095000,20230922;095000,0
QQQ   230926P00359000,,2.36,1,-236,-0.70025,20230922;095000,20230922;095000,0
QQQ   230926P00359000,,2.45,3,-735,-0.84075,20230922;095636,20230922;095632,0
QQQ   230926P00359000,,2.45,2,-490,-0.5605,20230922;095636,20230922;095632,0
QQQ   230926P00359000,,2.35,2,-470,-1.4005,20230922;095910,20230922;095910,0
QQQ   230926P00359000,,2.35,1,-235,-0.70025,20230922;095910,20230922;095910,0
QQQ   230926P00359000,,2.35,1,-235,-0.70025,20230922;095910,20230922;095910,0
QQQ   230926P00359000,,2.35,1,-235,-0.70025,20230922;095910,20230922;095910,0
QQQ   230926P00359000,,2.48,-5,1240,-3.52337,20230922;095314,20230922;095314,0
QQQ   230926P00359000,,2.48,-2,496,-0.569348,20230922;101639,20230922;101638,0
QQQ   230926P00359000,,2.48,-8,1984,-2.277392,20230922;101639,20230922;101638,0
QQQ   230926P00360000,,1.97,5,-985,-3.50125,20230922;103613,20230922;103613,0
QQQ   230926P00360000,,2.04,-2,408,-1.408644,20230922;111704,20230922;111704,0
QQQ   230926P00360000,,2.04,-3,612,-2.112966,20230922;111704,20230922;111704,0
QQQ   230926P00361000,,2.32,1,-232,-1.05025,20230922;111906,20230922;111906,0
QQQ   230926P00361000,,2.32,2,-464,-1.0505,20230922;111906,20230922;111906,0
QQQ   230926P00361000,,2.32,1,-232,-0.70025,20230922;111906,20230922;111906,0
QQQ   230926P00361000,,2.32,1,-232,-0.70025,20230922;111906,20230922;111906,0
QQQ   230926P00361000,,2.27,5,-1135,-3.45125,20230922;112712,20230922;112041,0
QQQ   230926P00361000,,2.39,-5,1195,-1.42301,20230922;112004,20230922;112004,0
QQQ   230926P00361000,,2.37,-5,1185,-3.47293,20230922;115255,20230922;114737,0
QQQ   230929C00354000,,2.56,1,-256,-1.05175,20230927;120821,20230927;120821,0
QQQ   230929C00354000,,2.56,2,-512,-1.0535,20230927;120821,20230927;120821,0
QQQ   230929C00354000,,2.56,2,-512,-1.4035,20230927;120821,20230927;120821,0
QQQ   230929C00354000,,2.58,5,-1290,-5.35875,20230927;130055,20230927;130055,0
QQQ   230929C00354000,,2.7,-5,1350,-1.43175,20230927;124442,20230927;124418,0
QQQ   230929C00354000,,2.84,-5,1420,-1.43231,20230927;143220,20230927;143219,0
QQQ   230929C00355000,,2.91,1,-291,-1.54175,20230927;100943,20230927;100943,0
QQQ   230929C00355000,,2.91,1,-291,-0.81175,20230927;100943,20230927;100943,0
QQQ   230929C00355000,,2.91,1,-291,-1.16175,20230927;100943,20230927;100943,0
QQQ   230929C00355000,,2.91,2,-582,-1.0035,20230927;100943,20230927;100943,0
QQQ   230929C00355000,,3,-5,1500,-1.43295,20230927;102216,20230927;102211,0
QQQ   231004C00360000,,2.53,5,-1265,-1.34625,20231002;115500,20231002;115455,0
QQQ   231004C00360000,,0.26,-5,130,-5.70949,20231004;153112,20231004;153112,0
QQQ   230626P00362000,,1.96,3,-588,-1.49715,20230622;095711,20230622;095711,0
QQQ   230626P00362000,,1.53,1,-153,-1.04905,20230622;102903,20230622;102903,0
QQQ   230626P00362000,,1.53,2,-306,-1.0481,20230622;102903,20230622;102903,0
QQQ   230626P00362000,,1.53,4,-612,-1.9962,20230622;111354,20230622;111354,0
QQQ   230626P00362000,,1.99,-10,1990,-11.63082,20230623;093111,20230623;093111,0
QQQ   230627C00362000,,2.3,1,-230,-1.04905,20230623;094524,20230623;094524,0
QQQ   230627C00362000,,2.3,1,-230,-0.34905,20230623;094524,20230623;094524,0
QQQ   230627C00362000,,2.57,-2,514,-0.567092,20230623;100535,20230623;100535,0
QQQ   230628P00364000,,2.17,3,-651,-3.20715,20230626;101110,20230626;101109,0
QQQ   230628P00364000,,2.63,-3,789,-2.110782,20230626;103354,20230626;103354,0
QQQ   230713P00366000,,2.02,1,-202,-1.04905,20230711;105603,20230711;105603,0
QQQ   230713P00366000,,2.02,2,-404,-1.0481,20230711;105603,20230711;105603,0
QQQ   230713P00366000,,2.02,1,-202,-0.69905,20230711;105603,20230711;105603,0
QQQ   230713P00366000,,2.12,-4,848,-2.812744,20230711;112529,20230711;112529,0
QQQ   230727P00378000,,2.6,4,-1040,-2.7562,20230725;115012,20230725;115011,0
QQQ   230727P00378000,,2.65,-4,1060,-2.81444,20230725;120953,20230725;120953,0
QQQ   230814P00373000,,2.52,2,-504,-1.4001,20230810;095539,20230810;095539,0
QQQ   230814P00373000,,2.52,2,-504,-1.4001,20230810;095539,20230810;095539,0
QQQ   230814P00373000,,2.52,1,-252,-0.70005,20230810;095539,20230810;095539,0
QQQ   230814P00373000,,2.75,-5,1375,-1.42345,20230810;103847,20230810;103846,0
QQQ   230821C00362000,,2.42,5,-1210,-3.50025,20230817;111409,20230817;111346,0
QQQ   230821C00362000,,2.4,-5,1200,-3.47205,20230817;114445,20230817;114439,0
QQQ   230901P00375000,,2.26,5,-1130,-1.40025,20230830;104814,20230830;104810,0
QQQ   230901P00375000,,0,-5,0,0,20230901;162000,,0
QQQ   230912P00374000,,2.29,2,-458,-1.4005,20230908;094918,20230908;094918,0
QQQ   230912P00374000,,2.29,3,-687,-2.10075,20230908;094918,20230908;094918,0
QQQ   230912P00374000,,2.61,-2,522,-1.409556,20230908;095844,20230908;095844,0
QQQ   230912P00374000,,2.61,-1,261,-0.704778,20230908;095844,20230908;095844,0
QQQ   230912P00374000,,2.61,-2,522,-1.409556,20230908;095844,20230908;095844,0
QQQ   230913C00375000,,2.29,5,-1145,-2.50125,20230911;113810,20230911;113810,0
QQQ   230913C00375000,,2.29,-5,1145,-3.52261,20230911;130455,20230911;130455,0
QQQ   230914C00375000,,2.26,3,-678,-2.10075,20230912;104408,20230912;104408,0
QQQ   230914C00375000,,2.26,2,-452,-1.4005,20230912;104408,20230912;104408,0
QQQ   230914C00375000,,2.68,-5,1340,-5.82417,20230912;132415,20230912;132415,0
QQQ   230927P00359000,,2.51,5,-1255,-1.40125,20230925;111926,20230925;111924,0
QQQ   230927P00359000,,2.47,-5,1235,-5.57333,20230925;112756,20230925;112756,0
QQQ   231004C00361000,,2.55,1,-255,-0.61925,20231002;114339,20231002;114338,0
QQQ   231004C00361000,,2.55,4,-1020,-0.727,20231002;114339,20231002;114338,0
QQQ   231004C00361000,,0,-5,0,0,20231004;162000,,0
QQQ   231009C00359000,,2.82,1,-282,-1.03925,20231005;095054,20231005;095054,0
QQQ   231009C00359000,,2.82,1,-282,-0.33925,20231005;095054,20231005;095054,0
QQQ   231009C00359000,,2.82,1,-282,-0.68925,20231005;095054,20231005;095054,0
QQQ   231009C00359000,,2.82,2,-564,-1.3785,20231005;095054,20231005;095054,0
QQQ   231009C00359000,,2.94,-5,1470,-1.37021,20231005;143421,20231005;143418,0
QQQ   231010P00356000,,1.49,5,-745,-3.44625,20231006;112238,20231006;112238,0
QQQ   231010P00356000,,0,-5,0,0,20231010;162000,,0
QQQ   231011C00364000,,2.46,3,-738,-2.06775,20231009;131951,20231009;131951,0
QQQ   231011C00364000,,2.46,2,-492,-1.3785,20231009;131951,20231009;131951,0
QQQ   231011C00364000,,2.42,-2,484,-0.547252,20231009;132422,20231009;132420,0
QQQ   231011C00364000,,2.42,-3,726,-0.820878,20231009;132422,20231009;132420,0
QQQ   231012P00369000,,2.51,3,-753,-0.80775,20231010;132945,20231010;132945,0
QQQ   231012P00369000,,2.51,2,-502,-0.5385,20231010;132945,20231010;132945,0
QQQ   231012P00369000,,2.49,-5,1245,-1.36841,20231010;160026,20231010;160025,0
QQQ   231016P00372000,,2.25,5,-1125,-1.34625,20231012;100705,20231012;100705,0
QQQ   231016P00372000,,2.46,-5,1230,-3.41829,20231012;110342,20231012;110342,0
QQQ   231019P00369000,,2.44,1,-244,-1.03925,20231017;120444,20231017;120444,0
QQQ   231019P00369000,,2.44,1,-244,-0.33925,20231017;120444,20231017;120444,0
QQQ   231019P00369000,,2.44,2,-488,-1.3785,20231017;120444,20231017;120444,0
QQQ   231019P00369000,,2.44,1,-244,-0.68925,20231017;120444,20231017;120444,0
QQQ   231019P00369000,,2.88,-3,864,-2.081982,20231017;133312,20231017;133312,0
QQQ   231019P00369000,,2.88,-2,576,-1.387988,20231017;133312,20231017;133312,0
QQQ   230622P00365000,,1.3,3,-390,-3.20715,20230620;124909,20230620;124909,0
QQQ   230622P00365000,,2.85,-3,855,-0.85131,20230621;100155,20230621;100155,0
QQQ   230623P00363000,,2.32,3,-696,-2.69715,20230620;103733,20230620;103733,0
QQQ   230623P00363000,,1.38,-1,138,-0.802594,20230620;095459,20230620;095459,0
QQQ   230623P00363000,,1.38,-1,138,-0.102594,20230620;095459,20230620;095459,0
QQQ   230623P00363000,,1.38,-1,138,-0.642594,20230620;095500,20230620;095500,0
QQQ   230623P00364000,,1.69,1,-169,-0.79905,20230620;095459,20230620;095459,0
QQQ   230623P00364000,,1.69,1,-169,-0.09905,20230620;095459,20230620;095459,0
QQQ   230623P00364000,,1.69,1,-169,-0.63905,20230620;095500,20230620;095500,0
QQQ   230623P00364000,,2.77,-3,831,-2.711118,20230620;103733,20230620;103733,0
QQQ   230628C00364000,,1.16,2,-232,-1.3981,20230626;114930,20230626;114930,0
QQQ   230628C00364000,,1.16,1,-116,-0.69905,20230626;114930,20230626;114930,0
QQQ   230628C00364000,,1.16,2,-232,-1.3981,20230626;114930,20230626;114930,0
QQQ   230628C00364000,,0.55,5,-275,-1.39525,20230626;124359,20230626;124359,0
QQQ   230628C00364000,,0.6,5,-300,-3.44525,20230626;143539,20230626;143539,0
QQQ   230628C00364000,,0.78,-15,1170,-4.23171,20230627;122600,20230627;113849,0
QQQ   230630P00362000,,2,3,-600,-0.83715,20230628;094556,20230628;094556,0
QQQ   230630P00362000,,1.34,3,-402,-3.47715,20230628;102228,20230628;102228,0
QQQ   230630P00362000,,1.52,1,-152,-0.62905,20230628;135228,20230628;135227,0
QQQ   230630P00362000,,1.52,1,-152,-0.83905,20230628;135228,20230628;135227,0
QQQ   230630P00362000,,1.52,1,-152,-0.27905,20230628;135228,20230628;135227,0
QQQ   230630P00362000,,1.88,-6,1128,-1.697964,20230628;125625,20230628;125623,0
QQQ   230630P00362000,,1.63,-3,489,-3.488382,20230629;103233,20230629;103233,0
QQQ   230703C00363000,,2.11,3,-633,-3.47715,20230629;140553,20230629;140553,0
QQQ   230703C00363000,,2.28,-3,684,-0.849942,20230629;142128,20230629;142123,0
QQQ   230707P00370000,,2.03,2,-406,-1.3981,20230705;094332,20230705;094332,0
QQQ   230707P00370000,,2.03,2,-406,-1.3981,20230705;094332,20230705;094332,0
QQQ   230707P00370000,,3.98,-2,796,-0.569348,20230706;093049,20230706;093036,0
QQQ   230707P00370000,,3.98,-2,796,-0.569348,20230706;093049,20230706;093036,0
QQQ   230710P00365000,,0.63,5,-315,-4.24525,20230710;104123,20230710;104123,0
QQQ   230710P00365000,,0.7,-5,350,-3.51025,20230710;104554,20230710;104541,0
QQQ   230711C00366000,,1.32,1,-132,-1.04905,20230711;123705,20230711;123705,0
QQQ   230711C00366000,,1.32,1,-132,-0.34905,20230711;123705,20230711;123705,0
QQQ   230711C00366000,,1.32,1,-132,-0.69905,20230711;123705,20230711;123705,0
QQQ   230711C00366000,,1.32,2,-264,-1.3981,20230711;123705,20230711;123705,0
QQQ   230711C00366000,,1.5,-4,600,-2.77076,20230711;130233,20230711;130116,0
QQQ   230711C00366000,,1.5,-1,150,-0.70269,20230711;130233,20230711;130116,0
QQQ   230712C00364000,,2.3,1,-230,-1.04905,20230710;121245,20230710;121245,0
QQQ   230712C00364000,,2.3,1,-230,-0.34905,20230710;121245,20230710;121245,0
QQQ   230712C00364000,,2.3,1,-230,-0.69905,20230710;121245,20230710;121245,0
QQQ   230712C00364000,,2.3,1,-230,-0.69905,20230710;121245,20230710;121245,0
QQQ   230712C00364000,,2.6,-2,520,-1.40714,20230710;123640,20230710;123640,0
QQQ   230712C00364000,,2.6,-2,520,-1.40714,20230710;123640,20230710;123640,0
QQQ   230712C00365000,,2.23,1,-223,-1.04905,20230710;095520,20230710;095520,0
QQQ   230712C00365000,,2.23,2,-446,-1.0481,20230710;095520,20230710;095520,0
QQQ   230712C00365000,,2.57,-3,771,-2.110638,20230710;100528,20230710;100527,0
QQQ   230712P00365000,,2.31,1,-231,-1.04905,20230710;124126,20230710;124126,0
QQQ   230712P00365000,,2.31,1,-231,-0.34905,20230710;124126,20230710;124126,0
QQQ   230712P00365000,,2.21,-1,221,-1.053258,20230710;124617,20230710;124617,0
QQQ   230712P00365000,,2.21,-1,221,-0.353258,20230710;124617,20230710;124617,0
QQQ   230712P00366000,,2.25,4,-900,-1.1162,20230710;102918,20230710;102917,0
QQQ   230712P00366000,,2.65,-4,1060,-1.13444,20230710;103629,20230710;103628,0
QQQ   230712P00373000,,0.67,5,-335,-5.34525,20230712;102818,20230712;102818,0
QQQ   230712P00373000,,0.98,-5,490,-1.41137,20230712;113411,20230712;113301,0
QQQ   230713C00366000,,2.16,3,-648,-2.09715,20230711;101010,20230711;101010,0
QQQ   230713C00366000,,2.16,2,-432,-1.3981,20230711;101010,20230711;101010,0
QQQ   230713C00366000,,2.63,4,-1052,-1.1162,20230711;112912,20230711;112912,0
QQQ   230713C00366000,,2.4,-5,1200,-3.51705,20230711;102031,20230711;102026,0
QQQ   230713C00366000,,2.96,-4,1184,-1.135432,20230711;115239,20230711;113017,0
QQQ   230713C00367000,,2.3,5,-1150,-3.44525,20230711;132107,20230711;132105,0
QQQ   230713C00367000,,2.48,-5,1240,-1.41737,20230711;145900,20230711;145859,0
QQQ   230714P00372000,,1.48,1,-148,-1.50905,20230712;135611,20230712;135611,0
QQQ   230714P00372000,,1.48,1,-148,-0.80905,20230712;135611,20230712;135611,0
QQQ   230714P00372000,,1.48,3,-444,-3.47715,20230712;135611,20230712;135611,0
QQQ   230714P00372000,,1.3,2,-260,-1.3981,20230712;143625,20230712;143625,0
QQQ   230714P00372000,,1.3,1,-130,-0.69905,20230712;143625,20230712;143625,0
QQQ   230714P00372000,,1.58,-8,1264,-9.152032,20230712;155831,20230712;155831,0
QQQ   230717P00376000,,1.95,1,-195,-0.62905,20230713;093622,20230713;093621,0
QQQ   230717P00376000,,1.95,4,-780,-0.7662,20230713;093623,20230713;093621,0
QQQ   230717P00376000,,1.9,3,-570,-0.83715,20230713;101619,20230713;101340,0
QQQ   230717P00376000,,0,-8,0,0,20230717;162000,,0
QQQ   230719P00381000,,1.88,1,-188,-1.04905,20230717;120415,20230717;120415,0
QQQ   230719P00381000,,1.88,1,-188,-0.34905,20230717;120415,20230717;120415,0
QQQ   230719P00381000,,1.88,1,-188,-0.69905,20230717;120415,20230717;120415,0
QQQ   230719P00381000,,1.88,2,-376,-1.3981,20230717;120415,20230717;120415,0
QQQ   230719P00381000,,0,-5,0,0,20230719;162000,,0
QQQ   230724C00382000,,2.3,5,-1150,-3.49525,20230720;102323,20230720;102318,0
QQQ   230724C00382000,,0,-5,0,0,20230724;162000,,0
QQQ   230727C00379000,,2.63,4,-1052,-4.2762,20230725;105953,20230725;105953,0
QQQ   230727C00379000,,3.01,-2,602,-1.407796,20230725;112216,20230725;112215,0
QQQ   230727C00379000,,3.01,-1,301,-0.703898,20230725;112216,20230725;112215,0
QQQ   230727C00379000,,3.01,-1,301,-0.703898,20230725;112216,20230725;112215,0
QQQ   230727P00378000,,2.76,2,-552,-1.3981,20230725;122443,20230725;122443,0
QQQ   230727P00378000,,2.76,2,-552,-1.3981,20230725;122443,20230725;122443,0
QQQ   230727P00378000,,2.5,-4,1000,-1.13396,20230725;155906,20230725;155903,0
QQQ   230728C00377000,,2.52,4,-1008,-2.7562,20230726;111052,20230726;111036,0
QQQ   230728C00377000,,2.83,-4,1132,-1.135016,20230726;114258,20230726;114257,0
QQQ   230728C00378000,,2.23,2,-446,-2.1381,20230726;130456,20230726;130456,0
QQQ   230728C00378000,,2,2,-400,-0.5581,20230726;150800,20230726;140837,0
QQQ   230728C00378000,,2.4,-2,480,-1.38682,20230726;140651,20230726;140636,0
QQQ   230728C00378000,,6.2,-2,1240,-0.5729,20230727;093631,20230727;093557,0
QQQ   230728P00375000,,2,2,-400,-1.3781,20230726;140841,20230726;140720,0
QQQ   230728P00375000,,0.23,-2,46,-1.383348,20230727;132602,20230727;132547,0
QQQ   230731C00381000,,2.25,4,-900,-1.1162,20230727;133559,20230727;133554,0
QQQ   230731C00381000,,1.97,-4,788,-2.772264,20230728;093647,20230728;093640,0
QQQ   230731P00382000,,1.9,5,-950,-5.79525,20230727;125548,20230727;125548,0
QQQ   230731P00382000,,2.2,5,-1100,-1.39525,20230727;131610,20230727;131608,0
QQQ   230731P00382000,,2.25,-5,1125,-1.41645,20230727;130658,20230727;130656,0
QQQ   230731P00382000,,2.9,-5,1450,-1.41905,20230727;132049,20230727;132047,0
QQQ   230801P00382000,,2.5,1,-250,-1.04905,20230728;104741,20230728;104741,0
QQQ   230801P00382000,,2.5,1,-250,-0.34905,20230728;104741,20230728;104741,0
QQQ   230801P00382000,,2.5,2,-500,-1.3981,20230728;104741,20230728;104741,0
QQQ   230801P00382000,,1.48,-4,592,-2.770696,20230728;155954,20230728;155947,0
QQQ   230801P00383000,,2.68,1,-268,-1.04905,20230728;102443,20230728;102443,0
QQQ   230801P00383000,,2.68,1,-268,-0.34905,20230728;102443,20230728;102443,0
QQQ   230801P00383000,,2.68,1,-268,-0.69905,20230728;102443,20230728;102443,0
QQQ   230801P00383000,,2.68,1,-268,-0.69905,20230728;102443,20230728;102443,0
QQQ   230801P00383000,,2.64,4,-1056,-2.7962,20230728;103302,20230728;103302,0
QQQ   230801P00383000,,3.05,-2,610,-1.40786,20230728;102831,20230728;102830,0
QQQ   230801P00383000,,3.05,-1,305,-0.70393,20230728;102831,20230728;102830,0
QQQ   230801P00383000,,3.05,-1,305,-0.70393,20230728;102831,20230728;102830,0
QQQ   230801P00383000,,2.6,-4,1040,-1.13428,20230728;103544,20230728;103541,0
QQQ   230802C00376000,,0.78,5,-390,-5.35025,20230802;113935,20230802;113935,0
QQQ   230802C00376000,,0.78,4,-312,-4.4402,20230802;113935,20230802;113935,0
QQQ   230802C00376000,,0.01,-9,9,-6.052482,20230802;160505,20230802;160505,0
QQQ   230802C00383000,,2.09,1,-209,-1.04905,20230731;143310,20230731;143309,0
QQQ   230802C00383000,,2.09,1,-209,-0.34905,20230731;143310,20230731;143309,0
QQQ   230802C00383000,,2.09,1,-209,-0.69905,20230731;143310,20230731;143309,0
QQQ   230802C00383000,,2.09,2,-418,-1.3981,20230731;143310,20230731;143309,0
QQQ   230802C00383000,,2.07,2,-414,-1.3981,20230731;150537,20230731;150537,0
QQQ   230802C00383000,,2.07,3,-621,-2.09715,20230731;150537,20230731;150537,0
QQQ   230802C00383000,,2.25,-5,1125,-1.41645,20230731;145211,20230731;145202,0
QQQ   230802C00383000,,2.37,-2,474,-0.566772,20230731;155942,20230731;150722,0
QQQ   230802C00383000,,2.37,-2,474,-0.566772,20230731;155942,20230731;150722,0
QQQ   230802C00383000,,2.37,-1,237,-0.283386,20230731;155942,20230731;150722,0
QQQ   230802P00375000,,0.8,3,-240,-2.10015,20230802;134621,20230802;134620,0
